Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
10420247	625.5952381	-25.11578947	100	2323.9436	66432	2.137176	3	0.95729101
10420248	625.5952381	-17.62105263	99	2186.7136	58160	2.1369674	3	0.95729101
10420249	625.5952381	-10.12631579	98	2096.1824	52752	2.1350908	3	0.95729101
10420250	625.5952381	-2.631578947	98	2100.1482	52384	2.1350908	3	0.95729101
10420251	625.5952381	4.863157895	97	2121.8396	54096	2.1348825	3	0.95729101
10420252	625.5952381	12.35789474	96	2190.0652	58800	2.1338415	3	0.95729101
10420253	625.5952381	19.85263158	96	2340.2725	67968	2.1338415	3	0.95729101
10420254	625.5952381	27.34736842	97	2554.8875	80720	2.09623	3	0.95729101
10420255	625.5952381	34.84210526	90	2557.2236	88640	2.0948253	3	0.95729101
10420256	625.5952381	42.33684211	89	2664.9124	99408	2.0912218	3	0.95729101
10420257	625.5952381	49.83157895	86	2724.9719	109968	2.0906224	3	0.95729101
10420258	625.5952381	57.32631579	89	2946.8826	125648	2.0904229	3	0.95729101
10420259	625.5952381	64.82105263	88	3070.7698	139888	2.0902231	3	0.95729101
10420260	625.5952381	72.31578947	92	3393.8398	162400	2.0904229	3	0.95729101
10420315	625.5952381	484.5263158	57	1477.0986	53344	2.6348641	2	1.009317
10420316	625.5952381	492.0210526	71	2154.9277	88272	2.6393132	2	1.009317
10420317	625.5952381	499.5157895	77	2614.3643	118496	2.6412246	2	1.009317
10485778	633.0357143	-62.58947368	149	5411.5347	245472	2.4134274	3	1.020409
10485779	633.0357143	-55.09473684	144	4775.96	200480	2.4120972	3	1.020409
10485780	633.0357143	-47.6	138	4161.2754	159776	2.4105029	3	0.95729101
10485781	633.0357143	-40.10526316	120	3194.5464	110992	2.4070559	3	0.95729101
10485782	633.0357143	-32.61052632	110	2684.0232	86016	2.3962491	3	0.95729101
10485783	633.0357143	-25.11578947	108	2465.8816	73296	2.2557001	3	0.95729101
10485784	633.0357143	-17.62105263	104	2191.3479	58560	2.251754	3	0.95729101
10485785	633.0357143	-10.12631579	103	2124.3098	54640	2.2515223	3	0.95729101
10485786	633.0357143	-2.631578947	102	2084.2656	52016	2.2494392	3	0.95729101
10485787	633.0357143	4.863157895	102	2140.041	54352	2.2494392	3	0.95729101
10485788	633.0357143	12.35789474	102	2250.9988	60256	2.2485149	3	0.95729101
10485789	633.0357143	19.85263158	104	2447.751	69584	2.255235	3	0.95729101
10485790	633.0357143	27.34736842	104	2670.3074	82960	2.103282	3	0.95729101
10485791	633.0357143	34.84210526	89	2473.0193	84896	2.0912218	3	0.95729101
10485792	633.0357143	42.33684211	82	2401.9944	88976	2.0890257	3	0.95729101
10485793	633.0357143	49.83157895	81	2504.2656	98992	2.0882285	3	0.95729101
10485794	633.0357143	57.32631579	81	2622.113	109632	2.0882285	3	0.95729101
10485795	633.0357143	64.82105263	82	2810.7983	124416	2.0884278	3	0.95729101
10485849	633.0357143	469.5368421	39	837.69177	24768	2.168736	2	0.84415603
10485850	633.0357143	477.0315789	59	1529.7345	54064	2.6354988	2	0.84415603
10485851	633.0357143	484.5263158	66	1923.2968	76672	2.6377225	2	0.84415603
10485852	633.0357143	492.0210526	77	2552.8669	112032	2.6412246	2	0.84415603
10551315	640.4761905	-55.09473684	150	5253.0425	234928	2.5132129	3	1.020409
10551316	640.4761905	-47.6	143	4523.123	185856	2.5111942	3	0.95729101
10551317	640.4761905	-40.10526316	140	4103.2676	158032	2.51033	3	0.95729101
10551318	640.4761905	-32.61052632	122	3063.874	102848	2.4075856	3	0.95729101
10551319	640.4761905	-25.11578947	114	2593.2776	79040	2.3972991	3	0.95729101
10551320	640.4761905	-17.62105263	111	2394.1018	68768	2.3965113	3	0.95729101
10551321	640.4761905	-10.12631579	106	2145.6816	56608	2.2550027	3	0.95729101
10551322	640.4761905	-2.631578947	106	2162.7271	56336	2.2522175	3	0.95729101
10551323	640.4761905	4.863157895	107	2275.4319	61024	2.2568631	3	0.95729101
10551324	640.4761905	12.35789474	107	2423.918	68736	2.2561653	3	0.95729101
10551325	640.4761905	19.85263158	108	2612.3345	77296	2.2563977	3	0.95729101
10551327	640.4761905	34.84210526	57	1566.9171	55600	2.081475	3	0.95729101
10551328	640.4761905	42.33684211	59	1686.8014	62896	2.081871	3	0.95729101
10551384	640.4761905	462.0421053	52	1230.3613	38912	2.6022768	2	0.84415603
10551385	640.4761905	469.5368421	61	1578.2112	54688	2.6361337	2	0.84415603
10551386	640.4761905	477.0315789	67	1929.2075	74928	2.6380405	2	0.84415603
10551387	640.4761905	484.5263158	73	2335.1929	99696	2.63995	2	0.84415603
10616851	647.9166667	-55.09473684	158	5910.4312	281328	2.5155244	3	1.020409
10616852	647.9166667	-47.6	151	5078.3716	220592	2.5135016	3	0.94752198
10616853	647.9166667	-40.10526316	147	4562.1509	186672	2.5123475	3	0.94752198
10616854	647.9166667	-32.61052632	135	3736.9556	139472	2.5080283	3	0.94752198
10616855	647.9166667	-25.11578947	126	3110.8711	104224	2.4086456	3	0.94752198
10616856	647.9166667	-17.62105263	120	2764.0696	87392	2.4136937	3	0.94752198
10616857	647.9166667	-10.12631579	115	2508.5852	74800	2.4046752	3	0.94752198
10616858	647.9166667	-2.631578947	111	2390.2542	70288	2.4036188	3	0.94752198
10616859	647.9166667	4.863157895	105	2257.3728	65008	2.2594266	3	0.94752198
10616860	647.9166667	12.35789474	94	2026.1849	57232	2.2543058	3	0.94752198
10616861	647.9166667	19.85263158	85	1939.1919	55200	2.1282382	3	0.94752198
10616918	647.9166667	447.0526316	48	1023.0552	28304	2.1706722	2	0.84415603
10616919	647.9166667	454.5473684	55	1305.7064	41040	2.6032054	2	0.84415603
10616920	647.9166667	462.0421053	65	1758.0251	63152	2.6374047	2	0.84415603
10616921	647.9166667	469.5368421	69	2032.8113	80320	2.6386766	2	0.84415603
10616922	647.9166667	477.0315789	76	2598.1079	122160	2.6761093	2	0.84415603
10682388	655.3571429	-47.6	157	5665.9502	262912	2.5152352	3	0.80745399
10682389	655.3571429	-40.10526316	155	5234.6631	232816	2.514657	3	0.80745399
10682390	655.3571429	-32.61052632	152	4789.27	202656	2.5216117	3	0.80745399
10682391	655.3571429	-25.11578947	141	4021.6765	158256	2.512059	2	0.80745399
10682392	655.3571429	-17.62105263	127	3159.6343	109376	2.4163589	2	0.80745399
10682393	655.3571429	-10.12631579	118	2711.5742	87856	2.4134274	2	0.80745399
10682394	655.3571429	-2.631578947	107	2241.5574	64976	2.402827	2	0.80745399
10682395	655.3571429	4.863157895	93	1800.9259	45920	2.2598932	2	0.80745399
10682396	655.3571429	12.35789474	89	1875.7614	51824	2.2570961	2	0.80745399
10682397	655.3571429	19.85263158	84	1984.145	59088	1.9867936	2	0.80745399
10682452	655.3571429	432.0631579	46	945.98999	25056	2.1702416	2	0.84415603
10682453	655.3571429	439.5578947	55	1288.3749	40064	2.3715775	2	0.84415603
10682454	655.3571429	447.0526316	64	1768.7086	67872	2.6402686	2	0.84415603
10682455	655.3571429	454.5473684	77	2613.0127	127984	2.676764	2	0.84415603
10682456	655.3571429	462.0421053	86	3439.9666	202992	2.6797142	2	0.84415603
10747925	662.797619	-40.10526316	160	5855.6494	280656	2.5242295	3	0.80745399
10747926	662.797619	-32.61052632	154	5168.8945	231936	2.5224836	2	0.80745399
10747927	662.797619	-25.11578947	149	4700.6626	203648	2.5204499	2	0.80745399
10747928	662.797619	-17.62105263	135	3696.3748	139680	2.4206357	2	0.80745399
10747929	662.797619	-10.12631579	123	2971.7686	98496	2.4134274	2	0.80745399
10747930	662.797619	-2.631578947	107	2258.8848	63824	2.2702091	2	0.80745399
10747931	662.797619	4.863157895	99	2087.7517	59488	2.261528	2	0.80745399
10747932	662.797619	12.35789474	90	1998.2649	58544	2.2573287	2	0.80745399
10747986	662.797619	417.0736842	57	1447.6626	50720	2.2087965	2	0.84415603
10747987	662.797619	424.5684211	106	5905.188	533920	2.2416048	2	0.84415603
10747988	662.797619	432.0631579	155	12768.484	1603872	2.545074	2	0.84415603
10747989	662.797619	439.5578947	169	15225.695	2053520	2.8130281	2	0.84415603
10747990	662.797619	447.0526316	176	16021.273	2182608	2.8518891	2	0.84415603
10747991	662.797619	454.5473684	177	16547.959	2301648	2.8522608	2	0.84415603
10813462	670.2380952	-32.61052632	156	5665.3037	272784	2.5233562	2	0.80745399
10813463	670.2380952	-25.11578947	150	5049.4351	230128	2.5192893	2	0.80745399
10813464	670.2380952	-17.62105263	136	4008.7671	162048	2.4052041	2	0.80745399
10813465	670.2380952	-10.12631579	127	3406.0793	125328	2.2772968	2	0.80745399
10813466	670.2380952	-2.631578947	122	3084.5508	105552	2.27422	2	0.80745399
10813467	670.2380952	4.863157895	115	2768.7847	88704	2.272095	2	0.80745399
10813468	670.2380952	12.35789474	102	2458.8569	79040	2.2622294	2	0.80745399
10813511	670.2380952	334.6315789	137	8862.8701	849072	2.3341382	2	0.77381003
10813512	670.2380952	342.1263158	138	9154.7666	905984	2.3343873	2	0.77381003
10813513	670.2380952	349.6210526	139	9595.3193	995744	2.3383784	2	0.77381003
10813514	670.2380952	357.1157895	139	9887.7012	1060256	2.3383784	2	0.77381003
10813515	670.2380952	364.6105263	140	10236.45	1130288	2.3386283	2	0.77381003
10813516	670.2380952	372.1052632	141	10765.351	1240528	2.3431358	2	0.77381003
10813517	670.2380952	379.6	142	11174.44	1321824	2.3433869	2	0.77381003
10813518	670.2380952	387.0947368	146	11694.346	1410496	2.345396	2	0.77381003
10813519	670.2380952	394.5894737	153	12378.532	1510432	2.3496773	2	0.77381003
10813520	670.2380952	402.0842105	162	13153.396	1618416	2.3534679	2	0.77381003
10813521	670.2380952	409.5789474	166	13732.965	1720816	2.354481	2	0.77381003
10813522	670.2380952	417.0736842	168	14233.246	1823088	2.5611594	2	0.84415603
10813523	670.2380952	424.5684211	169	14692.423	1926240	2.5614591	2	0.84415603
10813524	670.2380952	432.0631579	171	15238.476	2038304	2.8253772	2	0.84415603
10813525	670.2380952	439.5578947	177	15999.259	2164896	2.8642075	2	0.84415603
10879000	677.6785714	-17.62105263	151	5462.7119	274000	2.4097066	2	0.80745399
10879001	677.6785714	-10.12631579	141	4610.0752	208448	2.4012451	2	0.80745399
10879002	677.6785714	-2.631578947	134	4080.5837	171120	2.2791944	2	0.80745399
10879003	677.6785714	4.863157895	127	3641.9758	140656	2.2756391	2	0.80745399
10879004	677.6785714	12.35789474	121	3369.5227	123584	2.2737474	2	0.80745399
10879005	677.6785714	19.85263158	94	2782.604	109264	2.2671514	2	0.80745399
10879006	677.6785714	27.34736842	50	1065.0579	29072	2.1216352	2	0.80745399
10879034	677.6785714	237.2	137	7452.9521	534224	2.3341382	2	0.77381003
10879035	677.6785714	244.6947368	138	7538.877	545872	2.3381286	2	0.77381003
10879036	677.6785714	252.1894737	140	7757.23	574176	2.342885	2	0.77381003
10879037	677.6785714	259.6842105	140	7775.0342	581488	2.342885	2	0.77381003
10879038	677.6785714	267.1789474	140	7816.7656	593312	2.342885	2	0.77381003
10879039	677.6785714	274.6736842	140	7882.2949	609648	2.342885	2	0.77381003
10879040	677.6785714	282.1684211	140	7971.4204	630496	2.342885	2	0.77381003
10879041	677.6785714	289.6631579	140	8083.7793	655856	2.342885	2	0.77381003
10879042	677.6785714	297.1578947	140	8218.6367	685728	2.342885	2	0.77381003
10879043	677.6785714	304.6526316	141	8439.085	724272	2.3431358	2	0.77381003
10879044	677.6785714	312.1473684	141	8610.3242	762672	2.3431358	2	0.77381003
10879045	677.6785714	319.6421053	141	8799.5293	805616	2.3431358	2	0.77381003
10879046	677.6785714	327.1368421	141	9006.374	853104	2.3431358	2	0.77381003
10879047	677.6785714	334.6315789	142	9301.1758	909904	2.3433869	2	0.77381003
10879048	677.6785714	342.1263158	142	9545.0234	965952	2.3433869	2	0.77381003
10879049	677.6785714	349.6210526	143	9869.7041	1029856	2.3436377	2	0.77381003
10879050	677.6785714	357.1157895	146	10305.556	1102512	2.345396	2	0.77381003
10879051	677.6785714	364.6105263	147	10663.637	1174176	2.3456476	2	0.77381003
10879052	677.6785714	372.1052632	151	11195.043	1258256	2.3476608	2	0.77381003
10879053	677.6785714	379.6	158	11884.684	1353808	2.351445	2	0.77381003
10879054	677.6785714	387.0947368	162	12445.384	1445792	2.3534679	2	0.77381003
10879055	677.6785714	394.5894737	164	12904.457	1534592	2.3539743	2	0.77381003
10879056	677.6785714	402.0842105	166	13371.982	1626864	2.354481	2	0.77381003
10879057	677.6785714	409.5789474	168	13871.586	1725104	2.5611594	2	0.77381003
10879058	677.6785714	417.0736842	170	14385.298	1827360	2.561759	2	0.84415603
10879059	677.6785714	424.5684211	171	14864.814	1931424	2.8253772	2	0.84415603
10944537	685.1190476	-10.12631579	176	8642.1631	656528	2.4184954	2	0.80745399
10944538	685.1190476	-2.631578947	169	7984.4448	591904	2.4110341	2	0.80745399
10944539	685.1190476	4.863157895	164	7499.6104	540256	2.2884905	2	0.80745399
10944540	685.1190476	12.35789474	160	7083.6919	482192	2.2841907	2	0.80745399
10944541	685.1190476	19.85263158	137	5639.1216	329024	2.277534	2	0.80745399
10944542	685.1190476	27.34736842	117	4650.2744	247664	2.2728028	2	0.80745399
10944543	685.1190476	34.84210526	92	3232.1416	150176	2.1350908	2	0.80745399
10944544	685.1190476	42.33684211	70	2138.5806	88256	2.1259639	2	0.80745399
10944545	685.1190476	49.83157895	52	1298.902	43296	2.1220467	2	0.80745399
10944556	685.1190476	132.2736842	139	10013.382	1042464	2.3426342	2	0.77381003
10944557	685.1190476	139.7684211	139	9701.1455	978848	2.3426342	2	0.77381003
10944558	685.1190476	147.2631579	139	9412.6982	919712	2.3426342	2	0.77381003
10944559	685.1190476	154.7578947	139	9147.9834	865056	2.3426342	2	0.77381003
10944560	685.1190476	162.2526316	140	9051.4043	835760	2.342885	2	0.77381003
10944561	685.1190476	169.7473684	140	8829.7988	788928	2.342885	2	0.77381003
10944562	685.1190476	177.2421053	140	8631.3047	746608	2.342885	2	0.77381003
10944563	685.1190476	184.7368421	140	8455.1953	708800	2.342885	2	0.77381003
10944564	685.1190476	192.2315789	140	8300.0605	675504	2.342885	2	0.77381003
10944565	685.1190476	199.7263158	140	8164.0317	646720	2.342885	2	0.77381003
10944566	685.1190476	207.2210526	140	8045.7192	622448	2.342885	2	0.77381003
10944567	685.1190476	214.7157895	140	7944.4473	602688	2.342885	2	0.77381003
10944568	685.1190476	222.2105263	140	7859.9985	587440	2.342885	2	0.77381003
10944569	685.1190476	229.7052632	140	7792.6079	576704	2.342885	2	0.77381003
10944570	685.1190476	237.2	140	7743.8032	570480	2.342885	2	0.77381003
10944571	685.1190476	244.6947368	141	7813.5825	578128	2.3431358	2	0.77381003
10944572	685.1190476	252.1894737	141	7806.0747	580176	2.3431358	2	0.77381003
10944573	685.1190476	259.6842105	141	7822.3862	586768	2.3431358	2	0.77381003
10944574	685.1190476	267.1789474	141	7862.6328	597904	2.3431358	2	0.77381003
10944575	685.1190476	274.6736842	141	7926.8501	613584	2.3431358	2	0.77381003
10944576	685.1190476	282.1684211	141	8015.0273	633808	2.3431358	2	0.77381003
10944577	685.1190476	289.6631579	141	8127.0786	658576	2.3431358	2	0.77381003
10944578	685.1190476	297.1578947	142	8352.0996	695888	2.3433869	2	0.77381003
10944579	685.1190476	304.6526316	142	8505.751	729056	2.3433869	2	0.77381003
10944580	685.1190476	312.1473684	143	8755.9551	772832	2.3436377	2	0.77381003
10944581	685.1190476	319.6421053	144	8995.5684	817408	2.3438888	2	0.77381003
10944582	685.1190476	327.1368421	146	9344.3105	874496	2.345396	2	0.77381003
10944583	685.1190476	334.6315789	146	9556.1416	923952	2.345396	2	0.77381003
10944584	685.1190476	342.1263158	148	9914.3975	986096	2.3458991	2	0.77381003
10944585	685.1190476	349.6210526	150	10301.432	1053792	2.347409	2	0.77381003
10944586	685.1190476	357.1157895	153	10766.45	1129216	2.3496773	2	0.77381003
10944587	685.1190476	364.6105263	159	11397.4	1216240	2.3516974	2	0.77381003
10944588	685.1190476	372.1052632	162	11890.894	1299248	2.3534679	2	0.77381003
10944589	685.1190476	379.6	164	12321.84	1379920	2.3539743	2	0.77381003
10944590	685.1190476	387.0947368	166	12760.994	1463744	2.354481	2	0.77381003
10944591	685.1190476	394.5894737	168	13232.862	1553632	2.5611594	2	0.77381003
10944592	685.1190476	402.0842105	168	13584.459	1637936	2.5611594	2	0.77381003
11010076	692.5595238	12.35789474	231	18865.137	2472368	2.5665665	2	0.80745399
11010077	692.5595238	19.85263158	226	18878.254	2464288	2.562659	2	0.80745399
11010078	692.5595238	27.34736842	219	19105.609	2546144	2.56056	2	0.80745399
11010079	692.5595238	34.84210526	210	18429.219	2422320	2.5578663	2	0.80745399
11010080	692.5595238	42.33684211	199	17582.736	2289488	2.5459623	2	0.80745399
11010081	692.5595238	49.83157895	182	16191.809	2115504	2.4592657	2	0.80745399
11010082	692.5595238	57.32631579	174	15382.203	1986064	2.4543009	2	0.77381003
11010083	692.5595238	64.82105263	172	15049.912	1915600	2.4537504	2	0.77381003
11010084	692.5595238	72.31578947	169	14531.547	1810016	2.4526503	2	0.77381003
11010085	692.5595238	79.81052632	160	13688.277	1688848	2.4479859	2	0.77381003
11010086	692.5595238	87.30526316	156	13114.598	1586896	2.4447041	2	0.77381003
11010087	692.5595238	94.8	151	12507.022	1486736	2.4004548	2	0.77381003
11010088	692.5595238	102.2947368	150	12091.226	1400304	2.4001915	2	0.77381003
11010089	692.5595238	109.7894737	148	11611.257	1312624	2.398613	2	0.77381003
11010090	692.5595238	117.2842105	148	11272.63	1237536	2.398613	2	0.77381003
11010091	692.5595238	124.7789474	148	10950.733	1167216	2.398613	2	0.77381003
11010092	692.5595238	132.2736842	147	10599.031	1099344	2.39835	2	0.77381003
11010093	692.5595238	139.7684211	147	10313.183	1038160	2.39835	2	0.77381003
11010094	692.5595238	147.2631579	147	10050.633	981712	2.39835	2	0.77381003
11010095	692.5595238	154.7578947	147	9811.793	930000	2.39835	2	0.77381003
11010096	692.5595238	162.2526316	147	9596.7842	883024	2.39835	2	0.77381003
11010097	692.5595238	169.7473684	146	9333.5127	835584	2.3980873	2	0.77381003
11010098	692.5595238	177.2421053	147	9295.0879	815168	2.39835	2	0.77381003
11010099	692.5595238	184.7368421	147	9143.125	780736	2.39835	2	0.77381003
11010100	692.5595238	192.2315789	147	9012.9873	751040	2.39835	2	0.77381003
11010101	692.5595238	199.7263158	147	8901.4385	726080	2.39835	2	0.77381003
11010102	692.5595238	207.2210526	147	8806.9648	705856	2.39835	2	0.77381003
11010103	692.5595238	214.7157895	146	8629.2637	680352	2.3980873	2	0.77381003
11010104	692.5595238	222.2105263	146	8564.7295	668784	2.3980873	2	0.77381003
11010105	692.5595238	229.7052632	146	8517.9678	661920	2.3980873	2	0.77381003
11010106	692.5595238	237.2	146	8490.3877	659760	2.3980873	2	0.77381003
11010107	692.5595238	244.6947368	146	8483.873	662304	2.3980873	2	0.77381003
11010108	692.5595238	252.1894737	146	8489.5645	667104	2.3980873	2	0.77381003
11010109	692.5595238	259.6842105	146	8520.8701	677168	2.3980873	2	0.77381003
11010110	692.5595238	267.1789474	146	8575.8184	691936	2.3980873	2	0.77381003
11010111	692.5595238	274.6736842	147	8752.6943	721024	2.39835	2	0.77381003
11010112	692.5595238	282.1684211	147	8851.625	744448	2.39835	2	0.77381003
11010113	692.5595238	289.6631579	148	9044.5928	777488	2.398613	2	0.77381003
11010114	692.5595238	297.1578947	149	9217.5225	803328	2.3999283	2	0.77381003
11075616	700	42.33684211	211	18521.602	2383808	2.5581653	2	0.80745399
11075617	700	49.83157895	203	17803.318	2260480	2.5471478	2	0.80745399
11075618	700	57.32631579	192	16713.125	2105904	2.4653611	2	0.77381003
11075619	700	64.82105263	182	15757.207	1967680	2.4592657	2	0.77381003
11075620	700	72.31578947	175	14969.655	1843472	2.454576	2	0.77381003
11075621	700	79.81052632	173	14502.654	1744224	2.4540255	2	0.77381003
11075622	700	87.30526316	171	14052.636	1650432	2.4534752	2	0.77381003
11075623	700	94.8	169	13622.673	1562528	2.4526503	2	0.77381003
11075624	700	102.2947368	163	12918.801	1457472	2.4488077	2	0.77381003
11075625	700	109.7894737	160	12408.602	1369344	2.4479859	2	0.77381003
11075626	700	117.2842105	158	12075.079	1312480	2.4452505	2	0.77381003
11075627	700	124.7789474	157	11710.467	1239648	2.4449773	2	0.77381003
11075628	700	132.2736842	153	11154.077	1155760	2.4009814	2	0.77381003
11075629	700	139.7684211	152	10814.874	1090848	2.4007182	2	0.77381003
11075630	700	147.2631579	152	10567.253	1035600	2.4007182	2	0.77381003
11075631	700	154.7578947	151	10258.066	978048	2.4004548	2	0.77381003
11075632	700	162.2526316	150	9960.6563	923296	2.4001915	2	0.77381003
11075633	700	169.7473684	150	9775.9365	881264	2.4001915	2	0.77381003
11075634	700	177.2421053	149	9510.5518	833104	2.398876	2	0.77381003
11075635	700	184.7368421	149	9370.0313	799888	2.398876	2	0.77381003
